2014.10.14,20:00,1.59161,1.59171,1.58968,1.59041,6468
2014.10.15,00:00,1.59039,1.59039,1.58762,1.58916,10430
2014.10.15,04:00,1.58916,1.59115,1.58893,1.59047,8695
2014.10.15,08:00,1.59048,1.59379,1.58902,1.59281,17655
2014.10.15,12:00,1.59280,1.60688,1.59128,1.59717,19638
2014.10.15,16:00,1.59723,1.59883,1.58741,1.59124,20569
2014.10.15,20:00,1.59128,1.60197,1.59013,1.60007,11683
2014.10.16,00:00,1.60006,1.60150,1.59767,1.59998,13916
2014.10.16,04:00,1.59998,1.60002,1.59679,1.59694,10399
2014.10.16,08:00,1.59693,1.60264,1.59509,1.59594,21469
2014.10.16,12:00,1.59595,1.60259,1.59412,1.60054,20030
2014.10.16,16:00,1.60056,1.60860,1.59961,1.60698,15796
2014.10.16,20:00,1.60696,1.60963,1.60580,1.60732,6340
2014.10.17,00:00,1.60726,1.61094,1.60679,1.60844,9625
2014.10.17,04:00,1.60844,1.60904,1.60697,1.60792,8979
2014.10.17,08:00,1.60793,1.61167,1.60286,1.60860,16844
2014.10.17,12:00,1.60859,1.61254,1.60587,1.60616,15501
2014.10.17,16:00,1.60615,1.61043,1.60597,1.61036,10803
2014.10.17,20:00,1.61033,1.61093,1.60856,1.60859,3932
2014.10.20,00:00,1.60939,1.61051,1.60826,1.60977,6781
2014.10.20,04:00,1.60967,1.61117,1.60960,1.61050,5945
2014.10.20,08:00,1.61069,1.61339,1.60797,1.61279,5130
2014.10.20,12:00,1.61279,1.61504,1.61181,1.61357,10911
2014.10.20,16:00,1.61359,1.61783,1.61266,1.61689,10951
2014.10.20,20:00,1.61689,1.61788,1.61559,1.61588,4560
2014.10.21,00:00,1.61585,1.61673,1.61517,1.61558,9008
2014.10.21,04:00,1.61559,1.61836,1.61555,1.61797,9119
2014.10.21,08:00,1.61795,1.61822,1.61446,1.61458,12231
2014.10.21,12:00,1.61459,1.61783,1.61414,1.61525,9996
2014.10.21,16:00,1.61525,1.61525,1.61229,1.61299,10078
2014.10.21,20:00,1.61303,1.61304,1.61094,1.61168,4710
2014.10.22,00:00,1.61168,1.61237,1.61060,1.61230,8813
2014.10.22,04:00,1.61231,1.61296,1.61177,1.61206,8703
2014.10.22,08:00,1.61206,1.61303,1.60110,1.60420,16379
2014.10.22,12:00,1.60421,1.60676,1.60301,1.60343,14578
2014.10.22,16:00,1.60346,1.60776,1.60312,1.60614,11292
2014.10.22,20:00,1.60616,1.60623,1.60361,1.60418,5081
2014.10.23,00:00,1.60418,1.60529,1.60378,1.60405,9696
2014.10.23,04:00,1.60409,1.60569,1.60406,1.60548,7868
2014.10.23,08:00,1.60550,1.60596,1.59940,1.60135,13741
2014.10.23,12:00,1.60134,1.60388,1.60058,1.60198,13218
2014.10.23,16:00,1.60198,1.60508,1.60073,1.60326,10067
2014.10.23,20:00,1.60328,1.60387,1.60204,1.60268,6023
2014.10.24,00:00,1.60263,1.60373,1.60203,1.60342,9744
2014.10.24,04:00,1.60345,1.60459,1.60256,1.60386,9589
2014.10.24,08:00,1.60386,1.60714,1.60166,1.60384,15147
2014.10.24,12:00,1.60384,1.60906,1.60315,1.60792,15198
2014.10.24,16:00,1.60793,1.60981,1.60704,1.60820,13196
2014.10.24,20:00,1.60821,1.60905,1.60736,1.60854,5222
2014.10.27,00:00,1.60925,1.61081,1.60857,1.61035,10644
2014.10.27,04:00,1.61026,1.61074,1.60910,1.60948,8082
2014.10.27,08:00,1.60950,1.61193,1.60896,1.61011,10387
2014.10.27,12:00,1.61009,1.61465,1.60941,1.61330,16110
2014.10.27,16:00,1.61330,1.61400,1.61222,1.61277,13663
2014.10.27,20:00,1.61276,1.61285,1.61115,1.61116,6268
2014.10.28,00:00,1.61116,1.61300,1.61107,1.61255,11657
2014.10.28,04:00,1.61257,1.61303,1.61123,1.61170,10082
2014.10.28,08:00,1.61170,1.61268,1.60875,1.61210,20530
2014.10.28,12:00,1.61211,1.61820,1.61121,1.61659,25083
2014.10.28,16:00,1.61659,1.61673,1.61281,1.61288,14893
2014.10.28,20:00,1.61288,1.61398,1.61273,1.61338,9055
2014.10.29,00:00,1.61338,1.61429,1.61280,1.61286,10326
2014.10.29,04:00,1.61287,1.61470,1.61283,1.61394,10064
2014.10.29,08:00,1.61393,1.61526,1.61106,1.61236,19675
2014.10.29,12:00,1.61235,1.61580,1.61026,1.61483,17494
2014.10.29,16:00,1.61485,1.61608,1.60060,1.60199,18612
2014.10.29,20:00,1.60199,1.60239,1.60021,1.60140,12582
2014.10.30,00:00,1.60141,1.60153,1.59661,1.59849,12792
2014.10.30,04:00,1.59849,1.59887,1.59640,1.59837,14210
2014.10.30,08:00,1.59838,1.60087,1.59607,1.60072,16896
2014.10.30,12:00,1.60076,1.60265,1.59504,1.60254,16936
2014.10.30,16:00,1.60251,1.60381,1.59939,1.60015,12706
2014.10.30,20:00,1.60014,1.60090,1.59900,1.59932,6988
2014.10.31,00:00,1.59932,1.60016,1.59861,1.59888,9506
2014.10.31,04:00,1.59890,1.59963,1.59620,1.59706,12435
2014.10.31,08:00,1.59710,1.60057,1.59603,1.60009,17499
2014.10.31,12:00,1.60009,1.60107,1.59441,1.59737,18865
2014.10.31,16:00,1.59743,1.60026,1.59633,1.59893,14561
2014.10.31,20:00,1.59892,1.60080,1.59843,1.59963,3585
2014.11.03,00:00,1.59718,1.59790,1.59253,1.59649,15501
2014.11.03,04:00,1.59648,1.59797,1.59629,1.59789,7978
2014.11.03,08:00,1.59788,1.60206,1.59673,1.60030,15598
2014.11.03,12:00,1.60030,1.60059,1.59758,1.59766,14533
2014.11.03,16:00,1.59764,1.59933,1.59622,1.59792,13502
2014.11.03,20:00,1.59791,1.59871,1.59670,1.59772,7820
2014.11.04,00:00,1.59772,1.59901,1.59647,1.59856,10113
2014.11.04,04:00,1.59854,1.60022,1.59852,1.59970,9455
2014.11.04,08:00,1.59968,1.60076,1.59780,1.59999,15161
2014.11.04,12:00,1.60000,1.60149,1.59884,1.60095,13222
2014.11.04,16:00,1.60095,1.60157,1.59805,1.60012,13811
2014.11.04,20:00,1.60012,1.60055,1.59929,1.60044,6913
2014.11.05,00:00,1.60043,1.60109,1.59967,1.60054,9483
2014.11.05,04:00,1.60055,1.60211,1.59536,1.59598,11753
2014.11.05,08:00,1.59599,1.59673,1.58685,1.58873,19986
2014.11.05,12:00,1.58876,1.59945,1.58859,1.59586,17815
2014.11.05,16:00,1.59586,1.59897,1.59417,1.59749,13161
2014.11.05,20:00,1.59748,1.59801,1.59564,1.59601,6693
2014.11.06,00:00,1.59603,1.59739,1.59544,1.59554,10948
2014.11.06,04:00,1.59555,1.60015,1.59543,1.59906,14472
2014.11.06,08:00,1.59907,1.59967,1.59427,1.59466,18023
2014.11.06,12:00,1.59468,1.59625,1.58865,1.59265,19124
2014.11.06,16:00,1.59257,1.59261,1.58340,1.58430,15585
2014.11.06,20:00,1.58430,1.58470,1.58241,1.58341,7517
2014.11.07,00:00,1.58339,1.58470,1.58312,1.58385,10729
2014.11.07,04:00,1.58384,1.58411,1.58157,1.58335,9854
2014.11.07,08:00,1.58335,1.58454,1.58018,1.58334,15321
2014.11.07,12:00,1.58333,1.58586,1.57899,1.58413,18121
2014.11.07,16:00,1.58417,1.58755,1.58277,1.58587,15633
2014.11.07,20:00,1.58586,1.58860,1.58487,1.58687,7357
2014.11.10,00:00,1.58812,1.59130,1.58713,1.58947,9375
2014.11.10,04:00,1.58947,1.59171,1.58906,1.59016,6396
2014.11.10,08:00,1.59019,1.59152,1.58813,1.59080,12887
2014.11.10,12:00,1.59082,1.59086,1.58705,1.58725,13280
2014.11.10,16:00,1.58724,1.58848,1.58479,1.58593,11350
2014.11.10,20:00,1.58593,1.58593,1.58406,1.58453,4761
2014.11.11,00:00,1.58451,1.58566,1.58388,1.58523,7468
2014.11.11,04:00,1.58524,1.58540,1.58350,1.58458,7579
2014.11.11,08:00,1.58459,1.58583,1.58348,1.58462,12918
2014.11.11,12:00,1.58462,1.58768,1.58440,1.58651,11028
2014.11.11,16:00,1.58646,1.59342,1.58571,1.59237,11757
2014.11.11,20:00,1.59239,1.59442,1.59139,1.59154,6080
2014.11.12,00:00,1.59154,1.59256,1.59047,1.59133,10067
2014.11.12,04:00,1.59131,1.59313,1.59040,1.59158,9112
2014.11.12,08:00,1.59158,1.59403,1.58735,1.58819,15604
2014.11.12,12:00,1.58811,1.58811,1.58012,1.58027,16877
2014.11.12,16:00,1.58032,1.58363,1.57826,1.57856,13469
2014.11.12,20:00,1.57857,1.57872,1.57596,1.57661,7030
2014.11.13,00:00,1.57661,1.57769,1.57613,1.57722,9213
2014.11.13,04:00,1.57722,1.57758,1.57647,1.57729,8500
2014.11.13,08:00,1.57729,1.57809,1.57528,1.57635,17281
2014.11.13,12:00,1.57635,1.57697,1.57331,1.57475,17203
2014.11.13,16:00,1.57477,1.57509,1.56936,1.57070,14573
2014.11.13,20:00,1.57071,1.57216,1.56988,1.57044,7636
2014.11.14,00:00,1.57040,1.57076,1.56728,1.56749,11051
2014.11.14,04:00,1.56748,1.56816,1.56539,1.56688,10009
2014.11.14,08:00,1.56688,1.56959,1.56639,1.56732,13662
2014.11.14,12:00,1.56732,1.56781,1.55920,1.56009,15222
2014.11.14,16:00,1.56007,1.56870,1.56003,1.56838,16966
2014.11.14,20:00,1.56839,1.56944,1.56676,1.56676,6402
2014.11.17,00:00,1.56648,1.57351,1.56638,1.57249,14893
2014.11.17,04:00,1.57244,1.57344,1.57093,1.57096,10980
2014.11.17,08:00,1.57097,1.57098,1.56194,1.56357,17714
2014.11.17,12:00,1.56355,1.56583,1.56304,1.56318,15620
2014.11.17,16:00,1.56318,1.56569,1.56277,1.56408,8559
2014.11.17,20:00,1.56406,1.56474,1.56337,1.56346,5331
2014.11.18,00:00,1.56341,1.56563,1.56338,1.56548,10504
2014.11.18,04:00,1.56546,1.56567,1.56483,1.56510,9826
2014.11.18,08:00,1.56510,1.56686,1.56311,1.56579,18981
2014.11.18,12:00,1.56577,1.56785,1.56438,1.56473,15120
2014.11.18,16:00,1.56473,1.56577,1.56302,1.56337,10017
2014.11.18,20:00,1.56337,1.56395,1.56195,1.56215,3804
2014.11.19,00:00,1.56210,1.56327,1.56081,1.56139,8727
2014.11.19,04:00,1.56142,1.56243,1.55987,1.56233,8098
2014.11.19,08:00,1.56232,1.56945,1.55893,1.56919,14089
2014.11.19,12:00,1.56918,1.57004,1.56608,1.56618,12575
2014.11.19,16:00,1.56619,1.56940,1.56461,1.56890,10448
2014.11.19,20:00,1.56905,1.57201,1.56650,1.56804,10349
2014.11.20,00:00,1.56805,1.56819,1.56656,1.56729,10366
2014.11.20,04:00,1.56728,1.56812,1.56604,1.56632,9654
2014.11.20,08:00,1.56629,1.56855,1.56317,1.56683,16078
2014.11.20,12:00,1.56680,1.57369,1.56647,1.57273,16296
2014.11.20,16:00,1.57272,1.57295,1.56738,1.57028,13053
2014.11.20,20:00,1.57029,1.57059,1.56866,1.56921,5298
2014.11.21,00:00,1.56914,1.57132,1.56784,1.56998,11933
2014.11.21,04:00,1.56998,1.57074,1.56782,1.56822,9152
2014.11.21,08:00,1.56821,1.56947,1.56254,1.56663,16312
2014.11.21,12:00,1.56660,1.56925,1.56428,1.56497,16184
2014.11.21,16:00,1.56491,1.56811,1.56427,1.56480,12475
2014.11.21,20:00,1.56479,1.56615,1.56397,1.56513,4106
2014.11.24,00:00,1.56489,1.56615,1.56431,1.56580,9063
2014.11.24,04:00,1.56580,1.56691,1.56549,1.56671,7348
2014.11.24,08:00,1.56671,1.56732,1.56282,1.56527,14806
2014.11.24,12:00,1.56526,1.56937,1.56503,1.56851,14220
2014.11.24,16:00,1.56852,1.57144,1.56852,1.56971,11312
2014.11.24,20:00,1.56971,1.57087,1.56952,1.57028,5793
2014.11.25,00:00,1.57030,1.57073,1.56786,1.56796,11512
2014.11.25,04:00,1.56794,1.56883,1.56712,1.56828,7497
2014.11.25,08:00,1.56827,1.56934,1.56482,1.56754,14369
2014.11.25,12:00,1.56756,1.57100,1.56512,1.57020,14496
2014.11.25,16:00,1.57051,1.57354,1.56927,1.57153,13101
2014.11.25,20:00,1.57151,1.57206,1.57026,1.57065,5540
2014.11.26,00:00,1.57067,1.57211,1.57016,1.57028,8419
2014.11.26,04:00,1.57030,1.57176,1.56926,1.57102,9177
2014.11.26,08:00,1.57100,1.57457,1.56788,1.57285,18104
2014.11.26,12:00,1.57284,1.58053,1.57205,1.57885,18252
2014.11.26,16:00,1.57883,1.58051,1.57740,1.57968,14249
2014.11.26,20:00,1.57968,1.58027,1.57849,1.57936,7782
2014.11.27,00:00,1.57936,1.58000,1.57775,1.57903,9772
2014.11.27,04:00,1.57901,1.57968,1.57777,1.57916,7992
2014.11.27,08:00,1.57919,1.58252,1.57432,1.57483,12042
2014.11.27,12:00,1.57483,1.57709,1.57393,1.57481,10339
2014.11.27,16:00,1.57481,1.57613,1.57163,1.57359,11025
2014.11.27,20:00,1.57361,1.57400,1.57185,1.57210,7907
2014.11.28,00:00,1.57209,1.57282,1.57044,1.57180,14342
2014.11.28,04:00,1.57178,1.57222,1.57056,1.57141,11432
2014.11.28,08:00,1.57142,1.57247,1.56793,1.56878,17453
2014.11.28,12:00,1.56880,1.57109,1.56668,1.56720,14508
2014.11.28,16:00,1.56720,1.56783,1.56141,1.56320,13127
2014.11.28,20:00,1.56328,1.56417,1.56225,1.56413,3509
2014.12.01,00:00,1.56318,1.56359,1.55848,1.56119,14421
2014.12.01,04:00,1.56118,1.56324,1.56062,1.56321,7680
2014.12.01,08:00,1.56324,1.57243,1.56033,1.57156,19078
2014.12.01,12:00,1.57158,1.57620,1.56951,1.57475,19192
2014.12.01,16:00,1.57473,1.57630,1.57139,1.57491,18463
2014.12.01,20:00,1.57490,1.57497,1.57286,1.57335,6814
2014.12.02,00:00,1.57334,1.57423,1.57266,1.57283,12747
2014.12.02,04:00,1.57282,1.57366,1.57206,1.57264,10509
2014.12.02,08:00,1.57266,1.57306,1.56943,1.57015,19871
2014.12.02,12:00,1.57016,1.57030,1.56378,1.56394,21297
2014.12.02,16:00,1.56395,1.56649,1.56317,1.56384,16592
2014.12.02,20:00,1.56384,1.56437,1.56313,1.56369,7503
2014.12.03,00:00,1.56369,1.56503,1.56325,1.56458,14486
2014.12.03,04:00,1.56461,1.56491,1.56402,1.56447,11837
2014.12.03,08:00,1.56449,1.56708,1.56190,1.56689,22070
2014.12.03,12:00,1.56689,1.56977,1.56545,1.56838,20744
2014.12.03,16:00,1.56830,1.57188,1.56741,1.56863,18410
2014.12.03,20:00,1.56863,1.56907,1.56779,1.56818,6759
2014.12.04,00:00,1.56817,1.57054,1.56810,1.56877,11486
2014.12.04,04:00,1.56877,1.56887,1.56710,1.56799,8815
2014.12.04,08:00,1.56800,1.57016,1.56609,1.56938,17218
2014.12.04,12:00,1.56936,1.57163,1.56430,1.56713,26388
2014.12.04,16:00,1.56711,1.57253,1.56439,1.56729,25858
2014.12.04,20:00,1.56732,1.56809,1.56676,1.56705,7904
2014.12.05,00:00,1.56705,1.56821,1.56402,1.56584,16080
2014.12.05,04:00,1.56583,1.56600,1.56233,1.56384,10408
2014.12.05,08:00,1.56383,1.56881,1.56240,1.56807,19081
2014.12.05,12:00,1.56807,1.56949,1.55738,1.55805,21552
2014.12.05,16:00,1.55812,1.56047,1.55751,1.55899,15900
2014.12.05,20:00,1.55900,1.55912,1.55697,1.55793,5084
2014.12.08,00:00,1.55640,1.55793,1.55619,1.55666,18616
2014.12.08,04:00,1.55665,1.55688,1.55552,1.55613,11262
2014.12.08,08:00,1.55612,1.55969,1.55410,1.55884,19717
2014.12.08,12:00,1.55887,1.56409,1.55879,1.56201,20492
