20210701,001500,1.3828000,1.3829000,1.3821000,1.3825000,12287
20210701,003000,1.3825000,1.3828000,1.3818000,1.3821000,14668
20210701,004500,1.3821000,1.3823000,1.3818000,1.3820000,12097
20210701,010000,1.3820000,1.3821000,1.3810000,1.3812000,18586
20210701,011500,1.3812000,1.3820000,1.3810000,1.3818000,15515
20210701,013000,1.3818000,1.3819000,1.3809000,1.3811000,11411
20210701,014500,1.3812000,1.3817000,1.3809000,1.3813000,10701
20210701,020000,1.3814000,1.3816000,1.3809000,1.3816000,13299
20210701,021500,1.3816000,1.3817000,1.3810000,1.3815000,10189
20210701,023000,1.3816000,1.3818000,1.3812000,1.3813000,7686
20210701,024500,1.3814000,1.3817000,1.3811000,1.3813000,10168
20210701,030000,1.3813000,1.3818000,1.3811000,1.3815000,7377
20210701,031500,1.3816000,1.3817000,1.3810000,1.3812000,10950
20210701,033000,1.3813000,1.3816000,1.3810000,1.3814000,8336
20210701,034500,1.3814000,1.3817000,1.3811000,1.3813000,8241
20210701,040000,1.3813000,1.3819000,1.3811000,1.3818000,8325
20210701,041500,1.3819000,1.3823000,1.3816000,1.3820000,8326
20210701,043000,1.3821000,1.3822000,1.3817000,1.3820000,7108
20210701,044500,1.3820000,1.3821000,1.3816000,1.3818000,6046
20210701,050000,1.3819000,1.3821000,1.3815000,1.3817000,5932
20210701,051500,1.3818000,1.3818000,1.3809000,1.3811000,9187
20210701,053000,1.3812000,1.3813000,1.3804000,1.3809000,14922
20210701,054500,1.3810000,1.3815000,1.3807000,1.3814000,9386
20210701,060000,1.3815000,1.3816000,1.3809000,1.3813000,9709
20210701,061500,1.3813000,1.3815000,1.3803000,1.3814000,16466
20210701,063000,1.3814000,1.3815000,1.3804000,1.3807000,12910
20210701,064500,1.3806000,1.3821000,1.3804000,1.3820000,19479
20210701,070000,1.3821000,1.3822000,1.3812000,1.3815000,22914
20210701,071500,1.3816000,1.3829000,1.3813000,1.3828000,30628
20210701,073000,1.3828000,1.3834000,1.3825000,1.3829000,23280
20210701,074500,1.3829000,1.3834000,1.3821000,1.3824000,22158
20210701,080000,1.3823000,1.3826000,1.3817000,1.3819000,18008
20210701,081500,1.3820000,1.3834000,1.3794000,1.3796000,33395
20210701,083000,1.3797000,1.3805000,1.3793000,1.3798000,25058
20210701,084500,1.3799000,1.3800000,1.3789000,1.3791000,24605
20210701,090000,1.3790000,1.3799000,1.3773000,1.3780000,23205
20210701,091500,1.3779000,1.3784000,1.3771000,1.3779000,24990
20210701,093000,1.3779000,1.3786000,1.3772000,1.3777000,22614
20210701,094500,1.3778000,1.3787000,1.3774000,1.3782000,21725
20210701,100000,1.3781000,1.3784000,1.3773000,1.3777000,18533
20210701,101500,1.3777000,1.3780000,1.3769000,1.3777000,20739
20210701,103000,1.3778000,1.3786000,1.3774000,1.3779000,21937
20210701,104500,1.3779000,1.3781000,1.3771000,1.3777000,18547
20210701,110000,1.3779000,1.3792000,1.3763000,1.3790000,28518
20210701,111500,1.3791000,1.3801000,1.3786000,1.3797000,30318
20210701,113000,1.3797000,1.3800000,1.3791000,1.3799000,20421
20210701,114500,1.3800000,1.3809000,1.3792000,1.3807000,20850
20210701,120000,1.3808000,1.3813000,1.3799000,1.3809000,25600
20210701,121500,1.3810000,1.3817000,1.3802000,1.3814000,26882
20210701,123000,1.3814000,1.3818000,1.3807000,1.3811000,23675
20210701,124500,1.3810000,1.3811000,1.3803000,1.3806000,28530
20210701,130000,1.3807000,1.3813000,1.3805000,1.3810000,18859
20210701,131500,1.3810000,1.3821000,1.3806000,1.3810000,25495
20210701,133000,1.3811000,1.3815000,1.3805000,1.3808000,22434
20210701,134500,1.3808000,1.3811000,1.3796000,1.3799000,24952
20210701,140000,1.3799000,1.3815000,1.3797000,1.3811000,28353
20210701,141500,1.3810000,1.3815000,1.3781000,1.3785000,39792
20210701,143000,1.3785000,1.3792000,1.3780000,1.3788000,29914
20210701,144500,1.3788000,1.3791000,1.3777000,1.3785000,28441
20210701,150000,1.3786000,1.3790000,1.3775000,1.3780000,37979
20210701,151500,1.3780000,1.3782000,1.3761000,1.3763000,33398
20210701,153000,1.3763000,1.3775000,1.3762000,1.3774000,31598
20210701,154500,1.3773000,1.3780000,1.3768000,1.3774000,26715
20210701,160000,1.3774000,1.3782000,1.3769000,1.3776000,22515
20210701,161500,1.3778000,1.3780000,1.3768000,1.3771000,19762
20210701,163000,1.3771000,1.3773000,1.3764000,1.3769000,15098
20210701,164500,1.3769000,1.3774000,1.3763000,1.3767000,15171
20210701,170000,1.3766000,1.3767000,1.3759000,1.3765000,12828
20210701,171500,1.3765000,1.3771000,1.3763000,1.3766000,12777
20210701,173000,1.3767000,1.3768000,1.3759000,1.3760000,11228
20210701,174500,1.3762000,1.3766000,1.3759000,1.3763000,12610
20210701,180000,1.3762000,1.3764000,1.3759000,1.3762000,11864
20210701,181500,1.3760000,1.3764000,1.3759000,1.3760000,9324
20210701,183000,1.3761000,1.3761000,1.3754000,1.3757000,12448
20210701,184500,1.3758000,1.3759000,1.3754000,1.3756000,11720
20210701,190000,1.3756000,1.3758000,1.3753000,1.3755000,11103
20210701,191500,1.3755000,1.3756000,1.3751000,1.3752000,9287
20210701,193000,1.3753000,1.3758000,1.3751000,1.3755000,10539
20210701,194500,1.3756000,1.3758000,1.3752000,1.3754000,10153
20210701,200000,1.3755000,1.3761000,1.3751000,1.3757000,12644
20210701,201500,1.3757000,1.3761000,1.3754000,1.3755000,8987
20210701,203000,1.3756000,1.3757000,1.3752000,1.3755000,5638
20210701,204500,1.3755000,1.3760000,1.3753000,1.3758000,4950
20210701,210000,1.3759000,1.3767000,1.3758000,1.3765000,9477
20210701,211500,1.3761000,1.3767000,1.3753000,1.3762000,975
20210701,213000,1.3759000,1.3763000,1.3757000,1.3759000,615
20210701,214500,1.3759000,1.3765000,1.3758000,1.3763000,4774
20210701,220000,1.3763000,1.3764000,1.3758000,1.3761000,1445
20210701,221500,1.3762000,1.3762000,1.3756000,1.3758000,3225
20210701,223000,1.3757000,1.3759000,1.3749000,1.3754000,3740
20210701,224500,1.3754000,1.3762000,1.3752000,1.3759000,5548
20210701,230000,1.3760000,1.3762000,1.3757000,1.3760000,3016
20210701,231500,1.3760000,1.3761000,1.3757000,1.3758000,6037
20210701,233000,1.3759000,1.3761000,1.3755000,1.3759000,5342
20210701,234500,1.3760000,1.3761000,1.3755000,1.3760000,3467
20210702,000000,1.3760000,1.3762000,1.3757000,1.3759000,4473
20210702,001500,1.3758000,1.3763000,1.3756000,1.3761000,9637
20210702,003000,1.3762000,1.3764000,1.3758000,1.3763000,10912
20210702,004500,1.3763000,1.3769000,1.3761000,1.3768000,10668
20210702,010000,1.3767000,1.3773000,1.3758000,1.3760000,15972
20210702,011500,1.3761000,1.3765000,1.3756000,1.3762000,16227
20210702,013000,1.3763000,1.3764000,1.3757000,1.3760000,11763
20210702,014500,1.3762000,1.3763000,1.3757000,1.3762000,15697
20210702,020000,1.3762000,1.3766000,1.3759000,1.3763000,15359
20210702,021500,1.3762000,1.3765000,1.3759000,1.3764000,13734
20210702,023000,1.3764000,1.3766000,1.3761000,1.3764000,8673
20210702,024500,1.3765000,1.3769000,1.3763000,1.3767000,10056
20210702,030000,1.3767000,1.3769000,1.3764000,1.3768000,10734
20210702,031500,1.3769000,1.3769000,1.3764000,1.3768000,11661
20210702,033000,1.3768000,1.3770000,1.3765000,1.3767000,8913
20210702,034500,1.3767000,1.3770000,1.3765000,1.3767000,10863
20210702,040000,1.3766000,1.3770000,1.3763000,1.3767000,10570
20210702,041500,1.3768000,1.3775000,1.3766000,1.3774000,9604
20210702,043000,1.3774000,1.3776000,1.3768000,1.3771000,7744
20210702,044500,1.3771000,1.3774000,1.3768000,1.3772000,8265
20210702,050000,1.3773000,1.3774000,1.3769000,1.3771000,5665
20210702,051500,1.3771000,1.3774000,1.3768000,1.3773000,7961
20210702,053000,1.3772000,1.3774000,1.3768000,1.3772000,10074
20210702,054500,1.3771000,1.3773000,1.3769000,1.3772000,7723
20210702,060000,1.3772000,1.3773000,1.3761000,1.3767000,11189
20210702,061500,1.3767000,1.3767000,1.3758000,1.3760000,18417
20210702,063000,1.3760000,1.3762000,1.3752000,1.3756000,15323
20210702,064500,1.3756000,1.3759000,1.3752000,1.3757000,16137
20210702,070000,1.3759000,1.3759000,1.3747000,1.3753000,16319
20210702,071500,1.3754000,1.3755000,1.3742000,1.3750000,29673
